"Lead Shipment Number","Tracking Number","Account Number","Invoice Number","Invoice Date","Current Carrier Name","Current Normalized Service","Current Carrier Service","Proposed Carrier Name","Proposed Normalized Service","Ship Date",Zone,"Weight UOM","Actual Weight","Original Billed weight","Proposed Billed Weight","DIM UOM",Length,Width,Height,Volume,"Dim Factor","Container Type","From City","From State","From Zip","From Country","To City","To State","To Zip","To Country","Current Published Rate","Current Discount Percent","Current Discount ($)","Proposed Published Rate","Proposed Discount Percent","Proposed Discount ($)","Current Net Freight","Proposed Net Freight","Current Fuel Net Charge","Proposed Fuel Surcharge (%)","Proposed Fuel Amount","Proposed Fuel Discount Percent","Proposed Fuel Discount Amount","Proposed Fuel Net Charge","Fuel Difference($)","Current Other Net Accessorial","Proposed Other Net Accessorial","Accessorial Difference($)","Current Total Cost","Proposed Total Cost",Diff($)
,1Z3X914A0395664387,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,5,lb,37.00,48.00,40.00,in,26.00,17.00,15.00,"6,630.00",166.00,PKG,LINDON,UT,84042,US,"BURNS FLAT",OK,73624,US,40.17,27.66,11.11,40.17,42.00,16.87,29.06,23.30,5.35,15.75,4.44,0.00,0.00,4.44,0.91,4.90,4.90,0,39.31,32.64,6.67
,1Z3X914A0395676927,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-23,5,lb,60.00,60.00,60.00,in,24.00,12.00,12.00,"3,456.00",166.00,PKG,LINDON,UT,84042,US,WATONGA,OK,73772,US,51.26,33.40,17.12,51.38,42.00,21.58,34.14,29.80,14.34,15.25,12.99,0.00,0.00,12.99,1.35,58.35,55.36,2.99,106.83,98.15,8.68
,1Z3X914A0395706671,00003X914A,0000003X914A034,2024-01-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-12,2,lb,5.00,10.00,8.00,in,36.00,6.00,6.00,"1,296.00",166.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,14.29,25.12,3.59,13.89,34.00,4.72,10.70,10.70,2.41,15.25,2.38,0.00,0.00,2.38,0.03,4.90,4.90,0,18.01,17.98,0.03
,1Z3X914A0395711165,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-03-14,5,lb,31.00,31.00,31.00,in,24.00,12.00,12.00,"3,456.00",166.00,PKG,LINDON,UT,84042,US,TUTTLE,OK,73089,US,32.55,33.39,10.87,32.73,42.00,13.75,21.68,18.98,5.20,15.75,4.54,0.00,0.00,4.54,0.66,11.35,9.86,1.49,38.23,33.38,4.85
,1Z3X914A0395730144,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-05,5,lb,48.00,48.00,48.00,in,26.00,16.00,14.00,"5,824.00",166.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,47.24,38.48,18.18,47.49,42.00,19.95,29.06,27.54,5.26,15.25,4.95,0.00,0.00,4.95,0.31,4.90,4.90,0,39.22,37.39,1.83
,1Z3X914A0395738913,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-23,5,lb,32.00,45.00,38.00,in,26.00,16.00,15.00,"6,240.00",166.00,PKG,LINDON,UT,84042,US,WATONGA,OK,73772,US,38.67,23.48,9.08,38.67,42.00,16.24,29.59,22.43,6.66,15.25,5.23,0.00,0.00,5.23,1.43,13.35,11.86,1.49,49.60,39.52,10.08
,1Z3X914A0395776686,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-14,4,lb,61.00,61.00,61.00,in,24.00,18.00,12.00,"5,184.00",166.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,40.61,38.49,15.63,40.67,42.00,17.08,24.98,23.59,10.39,15.75,10.17,0.00,0.00,10.17,0.22,41,41,0,76.37,74.76,1.61
,1Z3X914A0395788039,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-08,5,lb,25.00,30.00,25.00,in,24.00,13.00,13.00,"4,056.00",166.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,27.74,19.54,5.42,27.74,42.00,11.65,22.32,16.09,5.22,15.25,3.96,0.00,0.00,3.96,1.26,11.35,9.86,1.49,38.89,29.91,8.98
,1Z3X914A0395799054,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,5,lb,22.00,45.00,38.00,in,26.00,16.00,15.00,"6,240.00",166.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,38.67,30.72,11.88,38.67,42.00,16.24,26.79,22.43,4.84,15.75,4.15,0.00,0.00,4.15,0.69,3.95,3.95,0,35.58,30.53,5.05
,1Z3X914A0395839288,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-20,5,lb,42.00,47.00,42.00,in,27.00,16.00,15.00,"6,480.00",166.00,PKG,LINDON,UT,84042,US,"ELK CITY",OK,73644,US,41.61,32.25,13.42,41.61,42.00,17.48,28.19,24.13,5.29,16.00,4.64,0.00,0.00,4.64,0.65,25.9,27.4,-1.5,38.38,33.67,4.71
,1Z3X914A0395850470,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-08,5,lb,3.00,4.00,3.00,in,10.00,7.00,6.00,420.00,166.00,PKG,LINDON,UT,84042,US,OWASSO,OK,74055,US,15.10,22.78,3.44,15.10,34.00,5.13,11.66,10.70,1.81,15.25,1.63,0.00,0.00,1.63,0.18,0,0,0,13.47,12.33,1.14
,1Z3X914A0395861226,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-02,5,lb,20.00,20.00,20.00,in,22.00,18.00,7.00,"2,772.00",166.00,PKG,LINDON,UT,84042,US,MIDKIFF,TX,79755,US,24.06,33.50,8.06,24.22,38.00,9.20,16.00,15.02,3.04,15.25,2.89,0.00,0.00,2.89,0.15,24.95,26.45,-1.5,43.99,44.36,-0.37
,1Z3X914A0395871662,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-21,5,lb,60.00,60.00,60.00,in,24.00,24.00,8.00,"4,608.00",166.00,PKG,LINDON,UT,84042,US,ORLA,TX,79770,US,51.26,39.80,20.40,51.38,42.00,21.58,30.86,29.80,14.18,15.75,13.77,0.00,0.00,13.77,0.41,59.15,57.65,1.5,104.19,101.22,2.97
,1Z3X914A0395880287,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,6,lb,27.00,27.00,27.00,in,24.00,12.00,12.00,"3,456.00",166.00,PKG,VICTORIA,TX,77901,US,LINDON,UT,84042,US,36.52,36.01,13.15,36.52,42.00,15.34,23.37,21.18,3.68,15.75,3.34,0.00,0.00,3.34,0.34,0,0,0,27.05,24.52,2.53
,1Z3X914A0395880509,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,5,lb,40.00,48.00,40.00,in,26.00,17.00,15.00,"6,630.00",166.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,40.17,27.66,11.11,40.17,42.00,16.87,29.06,23.30,5.20,15.75,4.29,0.00,0.00,4.29,0.91,3.95,3.95,0,38.21,31.54,6.67
,1Z3X914A0395895137,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,6,lb,34.00,45.00,38.00,in,26.00,16.00,15.00,"6,240.00",166.00,PKG,LINDON,UT,84042,US,AUSTIN,TX,78758,US,47.68,29.97,14.29,47.68,42.00,20.03,33.39,27.65,5.26,15.75,4.35,0.00,0.00,4.35,0.91,0,0,0,38.65,32.00,6.65
,1Z3X914A0395895155,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,6,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,84042,US,MAGNOLIA,TX,77354,US,17.31,28.83,4.99,16.37,34.00,5.57,12.32,10.80,2.56,15.75,2.32,0.00,0.00,2.32,0.24,3.95,3.95,0,18.83,17.07,1.76
,1Z3X914A0395922008,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-11,4,lb,64.00,64.00,64.00,in,26.00,16.00,14.00,"5,824.00",166.00,PKG,LINDON,UT,84042,US,FARMINGTON,NM,87401,US,42.10,38.50,16.21,42.10,42.00,17.68,25.89,24.42,10.54,15.50,10.14,0.00,0.00,10.14,0.4,41,41,0,77.43,75.56,1.87
,1Z3X914A0395929743,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-23,5,lb,6.00,10.00,8.00,in,36.00,6.00,6.00,"1,296.00",166.00,PKG,LINDON,UT,84042,US,KERMIT,TX,79745,US,18.50,30.49,5.64,17.90,34.00,6.09,12.86,11.81,2.61,15.25,2.40,0.00,0.00,2.4,0.21,3.95,3.95,0,19.42,18.16,1.26
,1Z3X914A0395949829,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-22,6,lb,1.00,2.00,2.00,in,8.00,6.00,5.00,240.00,166.00,PKG,VICTORIA,TX,77901,US,LINDON,UT,84042,US,14.82,27.46,4.07,14.82,34.00,5.04,10.75,10.70,1.72,16.00,1.71,0.00,0.00,1.71,0.01,0,0,0,12.47,12.41,0.06
,1Z3X914A0395960191,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-02-06,7,lb,11.00,21.00,18.00,in,24.00,12.00,10.00,"2,880.00",166.00,PKG,LINDON,UT,84042,US,PENNSBORO,WV,26415,US,32.37,30.24,9.79,32.37,38.00,12.30,22.58,20.07,4.26,15.25,3.81,0.00,0.00,3.81,0.45,4.90,4.90,0,31.74,28.78,2.96
,1Z3X914A0395962699,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-04,6,lb,17.00,17.00,17.00,in,25.00,9.00,4.00,900.00,166.00,PKG,LINDON,UT,84042,US,VICTORIA,TX,77901,US,25.10,34.82,8.74,25.18,38.00,9.57,16.36,15.61,2.57,15.75,2.46,0.00,0.00,2.46,0.11,0,0,0,18.93,18.07,0.86
,1Z3X914A0395963198,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-11,4,lb,64.00,64.00,64.00,in,26.00,16.00,14.00,"5,824.00",166.00,PKG,LINDON,UT,84042,US,FARMINGTON,NM,87401,US,42.10,38.50,16.21,42.10,42.00,17.68,25.89,24.42,10.54,15.50,10.14,0.00,0.00,10.14,0.4,41,41,0,77.43,75.56,1.87
,1Z3X914A0396023380,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-21,3,lb,9.00,30.00,25.00,in,24.00,13.00,13.00,"4,056.00",166.00,PKG,LINDON,UT,84042,US,DOUGLAS,WY,82633,US,21.68,21.68,4.70,21.68,42.00,9.11,16.98,12.57,4.85,16.00,3.91,0.00,0.00,3.91,0.94,13.35,11.86,1.49,35.18,28.34,6.84
,1Z3X914A0396033708,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-08,6,lb,9.00,21.00,18.00,in,24.00,12.00,10.00,"2,880.00",166.00,PKG,LINDON,UT,84042,US,VICTORIA,TX,77905,US,26.50,29.85,7.91,26.50,38.00,10.07,18.59,16.43,3.55,15.50,3.16,0.00,0.00,3.16,0.39,3.95,3.95,0,26.09,23.54,2.55
,1Z3X914A0396039793,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-24,5,lb,6.00,9.00,8.00,in,19.00,8.00,8.00,"1,216.00",166.00,PKG,LINDON,UT,84042,US,"CARIZZO SPRINGS",TX,78834,US,17.91,30.49,5.46,18.35,34.00,6.24,12.45,12.11,2.54,15.25,2.45,0.00,0.00,2.45,0.09,3.95,3.95,0,18.94,18.51,0.43
,1Z3X914A0396061339,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-20,5,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",166.00,PKG,LINDON,UT,84042,US,"ELK CITY",OK,73644,US,30.80,36.01,11.09,30.84,42.00,12.95,19.71,17.89,3.94,16.00,3.65,0.00,0.00,3.65,0.29,25.9,27.4,-1.5,49.55,48.94,0.61
,1Z3X914A0396117770,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,5,lb,41.00,48.00,41.00,in,26.00,17.00,15.00,"6,630.00",166.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,41.60,31.63,13.16,41.60,42.00,17.47,28.44,24.13,5.10,15.75,4.42,0.00,0.00,4.42,0.68,3.95,3.95,0,37.49,32.50,4.99
,1Z3X914A0396129641,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-22,2,lb,9.00,10.00,9.00,in,36.00,6.00,6.00,"1,296.00",166.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,14.29,25.12,3.59,13.97,34.00,4.75,10.70,10.70,2.41,15.25,2.38,0.00,0.00,2.38,0.03,4.90,4.90,0,18.01,17.98,0.03
,1Z3X914A0396182904,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-05,5,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",166.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,30.80,36.01,11.09,30.84,42.00,12.95,19.71,17.89,3.81,15.25,3.48,0.00,0.00,3.48,0.33,4.90,4.90,0,28.42,26.27,2.15
,1Z3X914A0396183761,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,5,lb,3.00,15.00,13.00,in,49.00,7.00,6.00,"2,058.00",166.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,19.13,31.05,5.94,19.13,38.00,7.27,13.19,11.86,7.70,15.75,2.49,0.00,0.00,2.49,5.21,35.7,34.45,1.25,24.84,18.30,6.54
,1Z3X914A0396205371,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,6,lb,9.00,22.00,18.00,in,25.00,13.00,9.00,"2,925.00",166.00,PKG,LINDON,UT,84042,US,CUERO,TX,77954,US,26.50,28.15,7.46,26.50,38.00,10.07,19.04,16.43,3.77,15.75,3.36,0.00,0.00,3.36,0.41,4.90,4.90,0,27.71,24.69,3.02
,1Z3X914A0396212443,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-21,5,lb,60.00,60.00,60.00,in,24.00,24.00,8.00,"4,608.00",166.00,PKG,LINDON,UT,84042,US,ORLA,TX,79770,US,51.26,39.80,20.40,51.38,42.00,21.58,30.86,29.80,14.18,15.75,13.77,0.00,0.00,13.77,0.41,59.15,57.65,1.5,104.19,101.22,2.97
,1Z3X914A0396253659,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-26,5,lb,13.00,15.00,13.00,in,21.00,12.00,8.00,"2,016.00",166.00,PKG,LINDON,UT,84042,US,ODESSA,TX,79765,US,19.13,29.64,5.67,19.13,38.00,7.27,13.46,11.86,2.16,16.00,1.90,0.00,0.00,1.9,0.26,0,0,0,15.62,13.76,1.86
,1Z3X914A0396266172,00003X914A,0000003X914A523,2023-12-30,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2023-12-22,5,lb,4.00,7.00,6.00,in,13.00,11.00,6.00,858.00,166.00,PKG,LINDON,UT,84042,US,LIGNITE,ND,58752,US,16.42,26.37,4.33,15.91,34.00,5.41,12.09,10.50,3.86,15.50,3.33,0.00,0.00,3.33,0.53,12.4,11.01,1.39,28.35,24.84,3.51
,1Z3X914A0396282896,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-08,5,lb,30.00,45.00,38.00,in,26.00,16.00,15.00,"6,240.00",166.00,PKG,LINDON,UT,84042,US,"WICHITA FALLS",TX,76306,US,38.67,29.43,11.38,38.67,42.00,16.24,27.29,22.43,4.30,15.50,3.48,0.00,0.00,3.48,0.82,0,0,0,31.59,25.91,5.68
,1Z3X914A0396301070,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-14,4,lb,61.00,61.00,61.00,in,24.00,18.00,12.00,"5,184.00",166.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,40.61,38.49,15.63,40.67,42.00,17.08,24.98,23.59,10.39,15.75,10.17,0.00,0.00,10.17,0.22,41,41,0,76.37,74.76,1.61
,1Z3X914A0396302266,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-28,5,lb,3.00,7.00,6.00,in,13.00,11.00,6.00,858.00,166.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,17.41,30.50,5.31,16.86,34.00,5.73,12.10,11.13,2.57,16.00,2.41,0.00,0.00,2.41,0.16,3.95,3.95,0,18.62,17.49,1.13
,1Z3X914A0396305389,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,5,lb,41.00,48.00,41.00,in,26.00,17.00,15.00,"6,630.00",166.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,41.60,31.63,13.16,41.60,42.00,17.47,28.44,24.13,5.10,15.75,4.42,0.00,0.00,4.42,0.68,3.95,3.95,0,37.49,32.50,4.99
,1Z3X914A0396308537,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-23,5,lb,45.00,45.00,45.00,in,24.00,12.00,12.00,"3,456.00",166.00,PKG,LINDON,UT,84042,US,WATONGA,OK,73772,US,44.43,33.40,14.84,44.66,42.00,18.76,29.59,25.90,6.66,15.25,5.76,0.00,0.00,5.76,0.9,13.35,11.86,1.49,49.60,43.52,6.08
,1Z3X914A0396327936,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-11,5,lb,43.00,50.00,43.00,in,27.00,17.00,15.00,"6,885.00",166.00,PKG,LINDON,UT,84042,US,WILLISTON,ND,58801,US,43.86,33.65,14.76,43.86,42.00,18.42,29.10,25.44,5.20,15.50,4.56,0.00,0.00,4.56,0.64,3.95,3.95,0,38.25,33.95,4.30
,1Z3X914A0396343883,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-28,6,lb,3.00,7.00,6.00,in,13.00,11.00,6.00,858.00,166.00,PKG,LINDON,UT,84042,US,"THREE RIVERS",TX,78071,US,17.81,30.49,5.43,17.49,34.00,5.95,12.38,11.54,2.76,16.00,2.63,0.00,0.00,2.63,0.13,4.90,4.90,0,20.04,19.07,0.97
,1Z3X914A0396349672,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-21,5,lb,39.00,48.00,40.00,in,26.00,17.00,15.00,"6,630.00",166.00,PKG,LINDON,UT,84042,US,ORLA,TX,79770,US,40.17,29.20,11.73,40.17,42.00,16.87,28.44,23.30,6.71,15.75,5.90,0.00,0.00,5.9,0.81,14.15,14.15,0,49.30,43.35,5.95
,1Z3X914A0396350704,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-29,5,lb,62.00,62.00,62.00,in,26.00,16.00,14.00,"5,824.00",166.00,PKG,LINDON,UT,84042,US,MIDLAND,TX,79701,US,52.49,38.50,20.21,52.57,42.00,22.08,32.28,30.49,11.79,15.25,11.28,0.00,0.00,11.28,0.51,45,43.5,1.5,89.07,85.27,3.80
,1Z3X914A0396436710,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-03-08,6,lb,1.00,4.00,3.00,in,10.00,7.00,6.00,420.00,166.00,PKG,VICTORIA,UT,77901,US,LINDON,UT,84042,US,15.72,24.49,3.85,15.72,34.00,5.34,11.87,10.70,1.87,15.75,1.69,0.00,0.00,1.69,0.18,0,0,0,13.74,12.39,1.35
,1Z3X914A0396438923,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,5,lb,40.00,48.00,40.00,in,26.00,17.00,15.00,"6,630.00",166.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,40.17,27.66,11.11,40.17,42.00,16.87,29.06,23.30,5.20,15.75,4.29,0.00,0.00,4.29,0.91,3.95,3.95,0,38.21,31.54,6.67
,1Z3X914A0396453362,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-05,4,lb,72.00,72.00,72.00,in,24.00,12.00,12.00,"3,456.00",166.00,PKG,LINDON,UT,84042,US,SEVERANCE,CO,80550,US,48.13,33.41,16.08,48.16,42.00,20.23,32.05,27.93,12.20,15.25,11.15,0.00,0.00,11.15,1.05,46.65,45.16,1.49,90.90,84.24,6.66
,1Z3X914A0396477739,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-26,4,lb,42.00,45.00,42.00,in,26.00,16.00,15.00,"6,240.00",166.00,PKG,LINDON,UT,84042,US,BAKERSFIELD,CA,93314,US,35.93,31.92,11.47,35.93,42.00,15.09,24.46,20.84,4.82,16.00,4.00,0.00,0.00,4,0.82,5.65,4.16,1.49,34.93,29.00,5.93
,1Z3X914A0396511825,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,7,lb,14.00,14.00,14.00,in,13.00,12.00,8.00,"1,248.00",166.00,PKG,LINDON,UT,84042,US,"NORTH RIDGEVILLE",OH,44039,US,27.44,34.80,9.55,27.54,38.00,10.47,17.89,17.07,2.82,15.75,2.69,0.00,0.00,2.69,0.13,21.00,22.50,-1.5,41.71,42.26,-0.55
,1Z3X914A0396517061,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-26,7,lb,3.00,5.00,4.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,84042,US,JACKSON,MI,49201,US,18.25,27.51,5.02,17.44,34.00,5.93,13.23,11.51,2.05,15.25,1.76,0.00,0.00,1.76,0.29,0,0,0,15.28,13.27,2.01
,1Z3X914A0396526024,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-26,6,lb,16.00,19.00,16.00,in,24.00,12.00,9.00,"2,592.00",166.00,PKG,VICTORIA,TX,77901,US,LINDON,UT,84042,US,27.09,33.52,9.08,24.34,38.00,9.25,18.01,15.09,2.88,16.00,2.41,0.00,0.00,2.41,0.47,0,0,0,20.89,17.50,3.39
,1Z3X914A0396582455,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,5,lb,4.00,10.00,9.00,in,85.00,4.00,4.00,"1,360.00",166.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,18.50,30.49,5.64,17.91,34.00,6.09,12.86,11.82,7.65,15.75,7.29,0.00,0.00,7.29,0.36,35.7,34.45,1.25,56.21,53.56,2.65
,1Z3X914A0396586817,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-19,2,lb,4.00,4.00,4.00,in,10.00,7.00,5.00,350.00,166.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,12.35,13.36,1.65,12.35,34.00,4.20,10.70,10.70,2.38,15.25,2.38,0.00,0.00,2.38,0,4.90,4.90,0,17.98,17.98,0.00
,1Z3X914A0396643291,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-16,4,lb,18.00,48.00,40.00,in,26.00,17.00,15.00,"6,630.00",166.00,PKG,LINDON,UT,84042,US,"SAN FRANCISCO",CA,94124,US,33.61,28.83,9.69,33.61,42.00,14.12,23.92,19.49,3.77,15.75,3.07,0.00,0.00,3.07,0.7,0,0,0,27.69,22.56,5.13
,1Z3X914A0396645351,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-20,6,lb,71.00,83.00,71.00,in,40.00,18.00,16.00,"11,520.00",166.00,PKG,LINDON,UT,84042,US,WALLER,TX,77484,US,76.98,38.50,29.64,67.51,42.00,28.35,47.34,39.16,15.41,16.00,13.86,0.00,0.00,13.86,1.55,48.95,47.45,1.5,111.70,100.47,11.23
,1Z3X914A0396679897,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-26,5,lb,21.00,41.00,34.00,in,25.00,25.00,9.00,"5,625.00",166.00,PKG,LINDON,UT,84042,US,"SAND SPRINGS",OK,74063,US,35.46,28.23,10.01,35.46,42.00,14.89,25.45,20.57,4.57,15.25,3.74,0.00,0.00,3.74,0.83,3.95,3.95,0,33.97,28.26,5.71
